bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
60,1,0.44081632653060865,4,3,0.22058956916099773,4,114.5904761904762,4,63.0,0,1
60,1,0.44081632653060865,4,3,0.6385487528344671,4,114.87201814058957,4,61.0,0,3
60,4,0.4266213151927474,4,4,0.15383219954648525,4,115.91691609977325,4,68.0,0,1
60,4,0.4266213151927474,4,4,0.08126984126984127,4,116.22893424036282,4,60.0,0,4
61,1,0.45165532879818215,4,4,0.08997732426303855,4,116.44517006802721,4,66.0,0,2
61,1,0.45165532879818215,4,4,0.09578231292517007,4,116.55256235827665,4,67.0,0,3
61,1,0.45165532879818215,4,4,0.1364172335600907,4,116.65995464852608,4,67.0,0,4
61,2,0.4570068027210823,4,1,0.38022675736961453,4,116.83990929705216,4,67.0,0,1
61,3,0.45680272108843667,4,1,0.26702947845804986,4,117.26367346938775,4,67.0,0,1
61,4,0.44165532879819125,4,1,0.3076643990929705,4,117.71065759637189,4,67.0,0,1
62,1,0.4568707482993233,4,1,0.3947392290249433,4,118.15619047619047,4,67.0,0,1
62,2,0.44687074829931817,4,4,0.22929705215419502,4,118.63365079365079,4,67.0,0,1
62,2,0.44687074829931817,4,4,0.29750566893424035,4,118.96888888888888,4,67.0,0,4
62,3,0.4668707482993142,4,2,0.14802721088435375,4,119.38539682539682,4,65.0,0,2
62,4,0.45696145124716736,4,2,0.2234920634920635,4,119.5566439909297,4,64.0,0,1
62,4,0.45696145124716736,4,2,0.15963718820861678,4,119.80625850340137,4,65.0,0,2
63,1,0.4335827664399119,4,1,0.9317006802721088,4,120.06167800453515,4,70.0,0,1
63,4,0.4510204081632594,4,2,0.18285714285714286,4,121.59591836734694,4,68.0,0,2
64,1,0.4285714285714306,4,2,0.17414965986394557,4,121.8118820861678,4,67.0,0,1
64,1,0.4285714285714306,4,2,1.0042630385487528,4,122.06439909297052,4,65.0,0,2
65,3,0.4665759637188245,4,2,0.09868480725623582,4,124.75510204081633,4,65.0,0,2
65,4,0.4416099773242621,4,3,0.1219047619047619,4,124.91530612244898,4,67.0,0,1
65,4,0.4416099773242621,4,3,0.1306122448979592,4,125.19795918367348,4,68.0,0,3
66,1,0.4323582766439813,4,1,0.39183673469387753,4,125.36163265306122,4,67.0,0,1
66,2,0.4610430839002362,4,1,0.3512018140589569,4,125.82022675736961,4,65.0,0,1
66,3,0.4614058956916125,4,3,0.14802721088435375,4,126.26140589569161,4,64.0,0,1
66,3,0.4614058956916125,4,3,0.10158730158730159,4,126.56326530612245,4,61.0,0,3
66,4,0.45666666666666345,4,2,0.1509297052154195,4,126.74612244897959,4,60.0,0,1
66,4,0.45666666666666345,4,2,0.12480725623582767,4,127.00734693877551,4,58.0,0,2
67,1,0.44709750566893547,4,3,0.26702947845804986,4,127.17859410430839,4,55.0,0,1
67,1,0.44709750566893547,4,3,0.4963265306122449,4,127.48163265306123,4,56.0,0,3
67,4,0.46698412698412994,4,4,0.11319727891156463,4,128.72272108843538,4,68.0,0,3
67,4,0.46698412698412994,4,4,0.11029478458049886,4,128.8475283446712,4,67.0,0,4
68,1,0.46628117913832057,4,3,0.1306122448979592,4,128.97233560090703,4,66.0,0,1
68,1,0.46628117913832057,4,3,0.09142857142857143,4,129.1421315192744,4,58.0,0,2
68,1,0.46628117913832057,4,3,0.11609977324263039,4,129.2538775510204,4,61.0,0,3
68,2,0.4221315192743873,4,3,0.08997732426303855,4,129.39609977324264,4,65.0,0,1
68,2,0.4221315192743873,4,3,0.08417233560090703,4,129.52961451247165,4,63.0,0,2
68,2,0.4221315192743873,4,3,0.1364172335600907,4,129.66022675736963,4,61.0,0,3
68,3,0.44732426303855277,4,3,0.12335600907029479,4,129.8401814058957,4,60.0,0,1
68,3,0.44732426303855277,4,3,0.1219047619047619,4,130.13913832199546,4,58.0,0,3
68,4,0.44072562358275036,4,3,0.26267573696145124,4,130.27120181405897,4,57.0,0,1
68,4,0.44072562358275036,4,3,0.8156009070294784,4,130.57451247165534,4,56.0,0,3
69,2,0.4552607709750589,4,2,0.17414965986394557,4,131.50331065759636,4,63.0,0,2
69,3,0.4530612244898009,4,1,0.3657142857142857,4,131.68616780045352,4,62.0,0,1
69,4,0.44489795918366326,4,1,0.18285714285714286,4,132.09251700680272,4,63.0,0,1
70,1,0.4530612244898009,4,1,0.1836734693877551,4,132.5591836734694,4,56.0,0,1
70,2,0.4734693877551024,4,2,0.11900226757369614,4,133.29995464852607,4,58.0,0,2
70,3,0.4510204081632594,4,1,0.21043083900226758,4,133.44507936507935,4,60.0,0,1
70,4,0.4720181405895687,4,2,0.1219047619047619,4,134.22755102040816,4,51.0,0,2
71,1,0.45068027210885475,4,3,0.13351473922902493,4,134.4142857142857,4,53.0,0,1
71,1,0.45068027210885475,4,3,0.09578231292517007,4,134.69897959183675,4,55.0,0,3
71,2,0.44687074829931817,4,3,0.2002721088435374,4,134.81795918367348,4,56.0,0,1
71,2,0.44687074829931817,4,3,0.12959183673469388,4,135.1030612244898,4,58.0,0,3
71,3,0.43201814058954824,4,2,0.22929705215419502,4,135.29106575963718,4,60.0,0,1
71,3,0.43201814058954824,4,2,0.16122448979591836,4,135.53061224489795,4,61.0,0,2
71,4,0.4373696145124768,4,2,0.22755102040816327,4,135.715306122449,4,63.0,0,1
71,4,0.4373696145124768,4,2,0.1673469387755102,4,135.95204081632653,4,61.0,0,2
72,1,0.44165532879819125,4,3,0.23800453514739228,4,136.13278911564626,4,60.0,0,1
72,1,0.44165532879819125,4,3,0.4963265306122449,4,136.43163265306123,4,61.0,0,3
72,3,0.4462358276644238,4,1,0.32798185941043084,4,137.0765306122449,4,58.0,0,1
72,4,0.44231292517005727,4,2,0.2089795918367347,4,137.49795918367346,4,60.0,0,1
72,4,0.44231292517005727,4,2,0.8620408163265306,4,137.75918367346938,4,56.0,0,2
